AN;NOM_COURT_GHT;CODE_GHT;NOM_COMPLET_GHT;LIT_MED;LIT_CHI;LIT_OBS;LIT_MCO;SEJHC_MED;SEJHC_CHI;SEJHC_OBS;SEJHC_MCO;JOU_MED;JOU_CHI;JOU_OBS;JOU_MCO;PLA_MED;PLA_CHI;PLA_OBS;PLA_MCO;SEJHP_MED;SEJHP_CHI;SEJHP_OBS;SEJHP_MCO;CAP_COMPLET_GEN;CAP_COMPLET_INF;CAP_COMPLET_PEN;CAP_COMPLET_TOT;CAP_HTP_GEN;CAP_HTP_INF;CAP_HTP_PEN;CAP_HTP_TOT;SEJ_HTP_GEN;SEJ_HTP_INF;SEJ_HTP_PEN;SEJ_HTP_TOT;CAP_HDJ_GEN;CAP_HDJ_INF;CAP_HDJ_PEN;CAP_HDJ_TOT;VEN_HDJ_GEN;VEN_HDJ_INF;VEN_HDJ_PEN;VEN_HDJ_TOT;CAP_HDN_GEN;CAP_HDN_INF;CAP_HDN_TOT;VEN_HDN_GEN;VEN_HDN_INF;VEN_HDN_TOT;FIL_TPL_GEN;FIL_TPL_INF;FIL_TPL_PEN;FIL_TPL_TOT;FIL_AMB_GEN;FIL_AMB_INF;FIL_AMB_PEN;FIL_AMB_TOT;FIL_TOT_GEN;FIL_TOT_INF;FIL_TOT_PEN;FIL_TOT_TOT;LIT_SSR;SEJHC_SSR;JOUHC_SSR;JOUHP_SSR;PLA_SSR;LIT_USLD;ENT;JOU_USLD;PLATOT_HAD;SEJ_HAD;JOU_HAD;FIL_HAD;BIO_B2;BIO_B3;NB_SCAN;ACT_SCAN;ACTNUI_SCAN;NB_IRM;ACT_IRM;ACTNUI_IRM;NB_CAM;ACT_CAM;ACTNUI_CAM;NB_TOMO;ACT_TOMO;ACTNUI_TOMO;NB_MAMM;ACTEX_MAMM;NB_LITHO;ACT_LITHO;ACTNUI_LITHO;NB_RADIO;ACT_RADIO;ACTNUI_RADIO;NB_VASC;ACT_VASC;ACTNUI_VASC;SITES;SALCHIR;SAL24CHIR;SALOBS;SAL24OBS;SALINT;SAL24INT;SALEND;SALEND24;SALAUT;SALAUT24;SALTOT;SALTOT24;SALAMBU;SURV;SURV24;SURVAMBU;POST;POST24;POSTAMBU;BLOCS_C10;BLOCS_C11;BLOCS_C12;BLOCS_C13;BLOCS_C14;BLOCS_C15;PHARMA_A7;PHARMA_B7;PHARMA_C7;PHARMA_D7;PHARMA_E7;PHARMA_A10;PHARMA_A16_POURCENTOUI;PHARMA_A17_POURCENTOUI;PHARMA_A18_POURCENTOUI;PHARMA_A19_POURCENTOUI;PHARMA_A20_POURCENTOUI;EFFSAL_SPEMED;EFFSAL_DT_MEDGEN;EFFSAL_DT_URG;EFFSAL_DT_ANESTREA;EFFSAL_SPECHI;EFFSAL_DT_GYNOBS;EFFSAL_PSY;EFFSAL_ODON;EFFSAL_PHARMA;EFFSAL_AUT;EFFSAL_TOT;EFFLIB_SPEMED;EFFLIB_DT_MEDGEN;EFFLIB_DT_URG;EFFLIB_DT_ANESTREA;EFFLIB_SPECHI;EFFLIB_DT_GYNOBS;EFFLIB_PSY;EFFLIB_ODON;EFFLIB_PHARMA;EFFLIB_AUT;EFFLIB_TOT;ETPSAL_SPEMED;ETPSAL_DT_MEDGEN;ETPSAL_DT_URG;ETPSAL_DT_ANESTREA;ETPSAL_SPECHI;ETPSAL_DT_GYNOBS;ETPSAL_PSY;ETPSAL_ODON;ETPSAL_PHARMA;ETPSAL_AUT;ETPSAL_TOT;INTTOT;ETPINT;EFF_SAG;EFF_CAD;EFF_INFAVECSPE;EFF_INFSANSSPE;EFF_AID;EFF_ASH;EFF_PSYCHO;EFF_REEDU;EFF_SOINS;EFF_DIR;EFF_DIRINF;EFF_AUTADM;EFF_EDU;EFF_DTSOC;EFF_PERSPHARMA;EFF_PERSLABO;EFF_PERSRADIO;EFF_AUTMEDTEC;EFF_TEC;EFF_TOT_HORS_SOINS;EFF_TOT_PNM;ETP_SAG;ETP_CAD;ETP_INFAVECSPE;ETP_INFSANSSPE;ETP_AID;ETP_ASH;ETP_PSYCHO;ETP_REEDU;ETP_SOINS;ETP_DIR;ETP_DIRINF;ETP_AUTADM;ETP_EDU;ETP_DTSOC;ETP_PERSPHARMA;ETP_PERSLABO;ETP_PERSRADIO;ETP_AUTMEDTEC;ETP_TEC;ETP_TOT_HORS_SOINS;ETP_TOT_PNM;NB_ETAB;NB_CHRCHU;NB_CH;NB_CHS;NB_AUT
2020;NOR-10;28110;EURE-SEINE PAYS D'OUCHE;518;123;84;725;26292;6010;6281;38583;151866;27535;18411;197812;40;45;0;85;3271;6524;0;9795;288;12;0;300;269;;0;269;2453;0;58;2511;89;70;;159;4057;2827;0;6884;0;;0;0;0;0;1658;0;47;1665;8799;3866;529;12909;11201;4145;591;15458;155;1658;46518;0;;165;143;53669;25;185;5536;142;;;7;44866;456;4;8357;46;1;;;;;;2;4364;;;;14;103847;940;;;;5;14;4;5;2;1;1;7;0;;;27;7;;5;2;;33;2;;10704;2496;235;194;6746;53;956;305;134;149;714;14565239;42.9;0;28.6;57.1;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;;7;1;1
2020;NOR-11;28111;GROUPE HOSPITALIER MONT SAINT MICHEL;266;48;24;338;12939;3203;1668;17810;82008;14090;6154;102252;11;28;;39;594;2538;0;3132;91;;;91;87;;;87;645;;;645;67;36;;103;12246;1860;;14106;6;;6;0;;0;481;;;481;5318;880;;6177;6106;944;;7028;192;2200;60586;0;;120;92;42576;30;392;9075;248;;;2;21011;235;1;3972;;;;;;;;2;2101;;;;6;39547;347;;;;2;4;1;1;1;;;3;;;;8;2;2;1;;1;8;;7;4741;812;30;3;3216;0;365;118;144;120;1013;999482;40;0;0;20;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;6;1;
2020;OCC-01;76101;GHT DES CH DE PERPIGNAN-NARBONNE-LEZIGNAN-CORBIÈRES-PORT-LA-NOUVELLE-PRADES;712;169;81;962;31681;7552;5471;44704;207795;35970;19741;263506;81;30;2;113;5286;4469;1390;11145;55;;;55;49;;;49;460;;;460;20;18;;38;2531;2950;;5481;0;0;0;;;;354;;;354;1857;1053;;2910;2211;1053;;3264;165;1354;45732;1562;10;358;206;124291;70;827;14748;493;;;3;43413;598;4;24590;277;2;8157;;2;6225;;2;2241;;;;7;67321;824;2;2898;18;5;19;2;2;1;2;1;3;;0;;26;4;16;3;1;0;34;4;0;12385;2045;1453;496;8592;210;314;54;127;160;458;27013651;20;0;0;40;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;;6;;3
2020;OCC-02;76102;OUEST AUDOIS;341;57;35;433;16197;2615;2721;21533;90487;14343;8564;113394;21;5;3;29;2806;1443;369;4618;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;69;743;18799;0;;60;40;20550;;;;;;;3;25086;360;2;6158;20;2;2569;0;;;;1;599;;;;6;39765;512;2;1429;7;2;6;;1;1;1;;3;;;;11;1;;1;;;16;;;4997;1310;864;271;4334;66;433;0;69;60;380;10427506;50;0;25;50;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;4;;1
2020;OCC-03;76103;CÉVENNES GARD CAMARGUE;1042;285;119;1446;51387;14712;6589;72688;314503;61532;27409;403444;85;48;17;150;21743;10294;4265;36302;329;20;0;349;304;15;0;319;3375;196;0;3571;124;95;;219;11522;7151;;18673;3;0;3;175;0;175;2484;271;;2755;12393;2051;270;14420;15082;3268;;18321;551;4208;123186;9427;81;336;202;113368;26;441;10332;229;;;7;86163;1358;5;29165;298;2;6435;;2;5304;;3;6270;;;;14;98919;244;4;7463;;7;29;8;4;2;7;2;7;2;2;1;49;15;4;6;1;1;45;10;8;26506;3813;2297;891;13966;376;1458;343;558;626;1452;55286367;37.5;0;12.5;37.5;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;3;6;1;2
2020;OCC-04;76104;EST HÉRAULT ET SUD AVEYRON;1386;422;129;1937;59944;22356;7673;89973;370644;96539;29346;496529;185;86;24;295;20649;13994;2722;37365;312;13;;325;280;10;;290;2749;145;;2894;219;95;;314;25256;9931;;35187;2;;2;0;;0;1975;98;;2073;12066;6082;751;18650;16760;7930;820;25727;473;3875;114946;9815;45;437;306;148973;133;1384;34896;949;;;13;93419;1733;8;36811;594;4;7041;52;2;8576;13;5;8754;;;;27;133458;1257;6;7278;50;8;60;4;4;3;2;;11;1;0;0;77;8;2;9;2;1;86;2;2;41577;4424;3424;1876;16920;862;1986;329;473;437;1038;95258742;33.3;0;0;44.4;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;6;11;;3
2020;OCC-05;76105;OUEST HÉRAULT;346;104;26;476;15421;4407;1905;21733;93521;25345;6633;125499;27;21;4;52;1487;1724;530;3741;143;2;;145;128;;;128;1210;55;;1265;44;12;;56;12334;2774;;15108;1;;1;3;;3;1230;1;;1240;4839;1470;1263;7492;6674;1553;1306;9422;75;698;22481;0;;173;178;58771;20;290;10995;203;;;2;26646;;2;8951;;;;;;;;1;1457;;;;7;52545;;1;2139;;2;4;4;2;1;1;1;2;2;1;0;10;8;1;2;2;1;18;18;2;6143;1197;307;808;2420;8;476;138;75;173;524;10593952;33.3;0;0;33.3;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;5;;
2020;OCC-06;76106;LOZÈRE;150;22;12;184;4665;1677;751;7093;41058;6984;2129;50171;14;18;0;32;822;3121;0;3943;116;6;;122;108;6;;114;771;240;;1011;30;24;;54;2607;1092;;3699;;;;;;;457;32;;486;2326;787;;3102;2835;907;;3708;60;546;14699;0;;85;58;26521;;;;;;;1;6572;;1;4309;;;;;;;;1;729;;;;4;16189;;;;;2;5;0;1;;1;;2;0;;;9;0;;2;0;;15;0;;3253;289;34;36;2384;22;214;114;45;60;415;2464566;16.7;0;0;33.3;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;7;1;
2020;OCC-07;76107;HAUTE-GARONNE ET TARN OUEST;1634;540;147;2321;90654;26117;10322;127093;437518;125038;42023;604579;337;101;12;450;38028;18092;2166;58286;486;44;40;570;412;36;40;488;3163;1229;289;4681;204;140;18;362;20712;13589;4808;39109;10;1;11;485;75;560;1857;129;220;2172;14518;6942;3245;24455;17341;7776;3515;28296;398;3631;110566;5867;37;313;153;107569;10;289;3128;257;;;9;89425;1869;7;35283;319;4;12571;0;1;4385;;2;1742;1;50;0;32;128238;2366;12;9128;34;14;62;4;4;3;5;0;6;0;4;0;81;7;5;15;5;9;135;17;12;54193;5972;4846;2192;20335;582;4304;666;448;393;737;113534043;33.3;11.1;22.2;33.3;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16;8;6;1;1
2020;OCC-08;76108;PYRÉNÉES ARIÉGEOISES;215;62;29;306;11488;3934;1659;17081;58985;20674;6239;85898;22;23;2;47;1950;3603;247;5800;100;14;0;114;88;7;0;95;854;81;;935;30;20;0;50;2410;1322;;3732;5;0;5;5;0;5;538;63;;600;4160;1060;;5196;4772;1151;;5866;191;1725;57749;331;8;20;12;6135;45;534;8642;250;;;2;25811;362;1;6880;32;;;;;;;1;1380;;;;14;52884;434;;;;2;9;;1;;;;2;;;;12;;1;2;;1;16;;4;6957;906;31;147;3857;24;359;94;191;20;522;8149537;33.3;0;0;66.7;66.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;4;;1
2020;OCC-09;76109;HAUTES-PYRÉNÉES;374;87;26;487;16952;4601;1402;22955;89906;22402;5249;117557;22;20;2;44;3443;7082;290;10815;241;21;;262;207;14;;221;2069;327;;2396;84;69;;153;7846;6839;;14685;4;;4;45;0;45;1394;80;;1453;7521;1378;356;9199;9480;1559;356;10921;412;3263;113947;8425;41;259;165;88462;;;;;;;3;27063;426;1;2340;5;2;23;2;0;0;14;1;1050;1;5;;14;61398;642;1;600;2;6;16;4;1;0;4;0;5;2;0;;26;6;0;3;2;0;21;9;0;10692;728;773;62;4629;56;477;238;412;259;793;11912833;40;0;0;60;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;;6;2;1
2020;OCC-10;76110;GERS;294;38;20;352;12478;1852;1477;15807;78208;9150;4598;91956;6;7;0;13;823;1549;0;2372;165;5;;170;147;5;;152;702;95;;797;35;9;;44;2622;956;;3578;6;2;8;11;78;89;685;52;;696;3254;963;;4183;4107;1040;;4998;236;2533;62202;981;10;195;135;66588;;;;;;;2;25958;1268;1;3075;20;;;;;;;;;;;;4;17449;255;;;;1;5;1;1;1;;;;;;;6;2;;1;1;;9;3;;4435;625;78;0;2205;2;386;152;236;195;918;8680820;10;0;0;20;90;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;9;1;
2020;OCC-11;76111;TARN-ET-GARONNE;236;64;23;323;13123;2570;1463;17156;67794;12735;4575;85104;9;9;;18;771;2265;0;3036;211;8;;219;190;8;;198;1314;78;;1392;57;42;;99;2661;1723;;4384;;;;;;;967;56;;1017;6941;1366;;8266;8098;1495;;9544;149;1465;46297;1633;10;120;98;39299;55;504;8150;259;;;3;20542;133;2;6283;13;;;;;;;2;2918;;;;5;51310;348;;;;2;9;1;1;1;1;0;1;0;0;0;12;2;;2;1;0;13;1;0;5692;627;165;31;1793;10;334;208;149;120;842;8547920;20;0;0;40;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;6;;2
2020;OCC-12;76112;ROUERGUE;344;81;36;461;16474;4765;2786;24025;96895;18587;9138;124620;34;56;1;91;4549;8716;1;13266;;5;;5;;5;;5;;183;;183;;28;;28;;2131;;2131;;;;;;;;60;;60;;955;;955;;1396;;1396;258;2197;67267;1086;10;170;156;56910;;;;;;;3;27135;340;2;10390;79;1;3255;0;1;2307;0;2;2746;;;;17;61474;432;2;2600;7;3;13;3;2;2;3;1;5;2;2;2;25;10;2;4;1;;34;26;;11242;1540;1141;630;8380;79;366;5;218;90;610;14545688;33.3;0;0;50;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;8;;2
2020;OCC-13;76113;CŒUR D'OCCITANIE;412;128;52;592;18239;5962;3599;27800;113552;30259;12006;155817;20;27;1;48;1456;5605;151;7212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;216;2056;65849;965;10;281;143;96666;43;416;11386;256;;;2;26171;459;3;2396;;2;6402;;1;2854;1;1;792;;;;9;58851;698;;;;3;12;3;2;2;3;0;2;0;0;0;19;5;;2;1;;27;2;;10436;2226;368;57;4833;65;635;0;165;220;1063;18204592;50;0;25;50;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;;8;;1
2020;OCC-14;76114;LOT;287;85;25;397;14246;3764;1309;19319;74643;17842;4541;97026;21;27;2;50;3245;4572;643;8460;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;927;25132;1920;13;110;32;33098;30;142;3693;120;;;4;29919;59;1;3313;;;;;;;;3;3533;;;;11;53515;189;;;;7;11;1;1;0;0;0;5;0;3;0;20;1;4;2;0;1;15;0;5;7443;528;76;98;6546;29;411;;70;110;514;5894047;20;0;0;60;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;6;;1
2020;OI-01;04101;OCÉAN INDIEN;1348;341;364;2053;70341;17093;26388;113822;400867;90965;104233;596065;123;90;10;223;12604;14661;2891;30156;332;34;;366;242;10;;252;4069;53;0;4122;58;59;;117;5195;4363;;9558;;;;;;;2658;87;;2743;16100;9264;1592;26446;19326;9971;1623;30447;97;1120;27644;8815;39;82;30;26625;;;;;;;7;113474;2284;6;36991;255;3;14813;;1;3595;;1;0;;;;21;163928;1761;4;5830;51;6;38;4;7;4;5;1;5;;9;;64;9;0;8;2;;74;5;;36334;11377;1630;1305;14151;236;2080;263;97;82;458;15547937;66.7;50;66.7;83.3;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;6;4;1;
2020;PACA-01;93101;VAUCLUSE;887;202;134;1223;46852;8523;9567;64942;254353;44704;30518;329575;41;42;0;83;4486;6068;0;10554;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;396;3692;108225;5696;19;200;182;68967;;;;;;;6;39849;40;3;7724;466;3;7720;2;1;5131;2;2;568;;;;18;98755;1095;1;840;5;9;18;3;5;2;3;0;5;0;7;0;38;5;4;7;3;0;49;9;0;14692;4725;2336;599;7267;59;1227;0;462;200;708;21699890;22.2;0;11.1;55.6;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13;;12;;1
2020;PACA-02;93102;VAR;1097;263;153;1513;63571;15422;11053;90046;324968;71097;35731;431796;111;59;5;175;7791;8839;1747;18377;356;24;;380;352;23;;375;4288;497;;4785;181;120;;301;17973;9766;;27739;2;0;2;13;0;13;1549;68;19;1617;9104;3416;1895;14327;17539;6560;1935;25741;228;1734;68044;2140;18;230;120;76878;;;;;;;8;93184;1354;6;32000;114;5;8575;;1;4599;;3;2634;1;18;;17;131517;2696;4;5732;10;21;23;2;4;2;6;2;16;1;5;;54;7;1;8;1;0;64;;0;23468;5722;2899;585;16050;75;1531;379;238;231;867;16733330;50;0;50;62.5;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;;12;1;1
2020;PACA-03;93103;ALPES-DE-HAUTE-PROVENCE;250;71;36;357;11164;4013;1564;16741;75401;13562;4578;93541;36;26;1;63;907;2668;255;3830;120;2;0;122;110;0;0;110;753;0;0;753;84;37;0;121;16142;3438;0;19580;0;0;0;0;0;0;620;110;0;730;4726;1608;0;6334;5369;1718;0;7087;86;858;25353;21;10;30;11;9208;;;;;;;3;12340;282;2;1672;1;;;;;;;;;1;32;;4;30270;471;;;;2;8;8;3;3;0;0;1;1;1;1;13;13;;2;2;;17;17;;4809;748;8;1;3720;139;378;117;147;30;193;7443523;25;0;25;50;75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;7;;1
2020;PACA-04;93104;BOUCHES-DU-RHÔNE;2518;1030;318;3866;141187;40447;21186;202820;733818;203760;81751;1019329;361;152;50;563;69248;17915;8577;95740;1088;30;40;1158;992;24;40;1056;9094;152;245;9491;582;203;39;824;58121;14180;8353;80654;29;0;29;299;;299;5134;132;179;5441;40235;12613;2338;55207;49339;13620;2590;64391;388;3333;95586;4171;23;449;212;144554;195;3258;56731;2214;;;18;211649;2830;14;63423;308;9;15673;;3;12666;;4;4368;1;52;;50;272859;3185;7;11873;26;21;107;44;14;8;15;1;15;1;8;0;159;54;0;25;4;0;198;27;0;73042;11524;7338;3360;35901;694;3729;1302;432;449;2710;138227715;47.1;5.9;29.4;61.1;94.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22;5;12;4;1
2020;PACA-05;93105;ALPES MARITIMES;1469;520;152;2141;72058;23710;11883;107651;400001;110760;40235;550996;170;100;21;291;12442;15920;1539;29901;249;0;;249;241;0;;241;2110;;;2110;85;20;;105;7444;1512;;8956;4;0;4;3;;3;1476;2;;1478;9284;3166;64;12467;11089;3193;64;14299;449;3539;126881;2349;5;276;186;86181;40;339;10586;268;;;12;106212;1224;10;36896;56;1;3700;1;1;3462;4;2;3283;1;;;26;183188;1544;6;11252;40;15;52;6;5;2;10;0;10;0;3;0;80;8;0;12;1;0;101;0;0;44301;6836;4368;1677;20838;473;2144;249;443;290;1434;65266790;46.2;23.1;25;57.1;92.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;5;12;;1
2020;PACA-06;93106;ALPES DU SUD;268;82;27;377;15844;5361;2391;23596;81878;17990;6924;106792;30;19;3;52;600;4034;120;4754;115;12;;127;81;8;;89;1114;403;;1517;30;21;;51;3844;3766;;7610;3;;3;7;0;7;581;114;;706;3305;964;;4269;3985;1221;;5206;75;962;29390;1250;0;135;65;43847;50;466;13669;345;;;3;16226;235;2;4248;1;1;;;;;;1;224;;;;11;37263;480;;;;2;8;1;2;;;;1;;;;11;1;0;3;;;19;;;8806;1084;48;1;3991;65;439;189;278;160;496;11768296;33.3;0;33.3;42.9;85.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;7;;
2020;PDL-01;52101;LOIRE ATLANTIQUE;1583;471;167;2221;88028;22011;12086;122125;503925;115750;47181;666856;188;70;23;281;33244;13760;3594;50598;740;43;;783;625;21;;646;9246;560;0;9806;348;207;20;575;24757;10886;3104;38747;28;22;50;5033;30;5063;5470;241;0;5705;24299;7168;2065;32677;30561;8188;2162;40276;904;7857;278044;18043;122;594;316;190845;92;2784;27727;1253;;;10;69184;1099;8;22620;229;6;13378;53;2;3782;109;3;2116;;;;27;192700;2813;7;12842;65;10;57;8;4;3;8;1;8;0;3;0;80;12;1;12;5;0;99;19;0;47237;7199;4357;2052;16960;549;2324;667;1094;783;2554;138761309;25;8.3;16.7;25;91.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;7;17;2;1
2020;PDL-02;52102;MAINE ET LOIRE;1162;302;137;1601;54390;16128;9422;79940;352359;71974;36121;460454;151;58;21;230;14553;9872;3488;27913;386;19;;405;351;18;;369;4383;165;0;4548;284;86;;370;8247;3773;0;12020;12;2;14;705;5;710;2836;155;0;2990;13274;4270;800;18162;16548;4764;845;21809;471;4515;150075;6074;45;189;110;63025;;;;;;;7;75192;1204;5;30030;105;4;9887;0;2;3735;0;1;1576;;;;20;203138;2063;4;6074;21;9;36;6;5;5;3;2;12;2;1;0;57;15;5;10;5;1;81;18;6;31133;5752;2387;2081;14538;312;1833;415;454;190;1850;52881504;33.3;11.1;11.1;33.3;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13;2;10;1;
2020;PDL-03;52103;MAYENNE ET HAUT-ANJOU;482;114;63;659;21481;4530;3600;29611;148506;21348;12573;182427;16;45;1;62;2910;5997;472;9379;213;6;;219;186;6;;192;1478;197;;1675;100;23;;123;17730;1896;;19626;8;;8;216;;216;1043;129;235;1407;5702;1490;0;7192;7846;1619;235;9700;317;2722;99611;6100;47;188;77;62517;67;750;19380;567;;;3;32302;321;2;6928;;;;;;;;3;2158;;;;14;71658;758;1;1750;8;7;15;2;3;2;1;0;3;;0;0;22;4;;3;1;1;36;14;14;10513;2220;1763;63;7446;41;392;108;230;133;907;12345558;0;0;0;37.5;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;;9;;2
2020;PDL-04;52104;SARTHE;809;149;97;1055;45140;10834;5978;61952;248739;42880;22046;313665;55;36;12;103;6875;8244;1941;17060;260;14;0;274;235;9;0;244;3461;111;;3572;158;0;0;158;16314;0;;16314;0;0;0;30;0;30;2234;79;;2307;12266;4152;871;17323;15190;4296;871;20002;243;2335;87685;0;;325;121;113542;30;420;6704;254;;;6;43343;731;5;12652;48;2;12783;26;1;8629;9;4;5045;;;;17;113125;1274;3;2435;4;9;24;3;2;1;4;;6;;1;;37;4;5;5;3;1;45;5;9;21486;3005;1294;681;7686;83;1155;244;293;325;1922;28759589;30;0;10;30;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;;8;1;2
2020;PDL-05;52105;VENDÉE;997;189;104;1290;51176;9640;7345;68161;301720;40631;24375;366726;96;44;12;152;9713;8095;2907;20715;359;41;;400;340;29;;369;5546;1202;;6748;226;110;;336;22638;6253;;28891;0;;0;0;;0;2545;125;;2670;8647;3384;;12031;14477;4050;;18527;515;4968;168493;4348;23;348;224;120983;;;;;;;6;91149;792;3;18544;23;2;9302;5;1;2769;8;3;9876;1;19;;21;136762;1366;1;4044;17;5;22;2;3;1;2;0;6;0;1;0;34;3;2;4;1;1;38;4;3;19236;3742;2089;721;12830;216;1267;369;502;327;1972;39749064;25;0;0;50;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;;12;1;4
