AN;FI;FI_EJ;LIT_MED;LIT_CHI;LIT_OBS;LIT_MCO;SEJHC_MED;SEJHC_CHI;SEJHC_OBS;SEJHC_MCO;JOU_MED;JOU_CHI;JOU_OBS;JOU_MCO;PLA_MED;PLA_CHI;PLA_OBS;PLA_MCO;SEJHP_MED;SEJHP_CHI;SEJHP_OBS;SEJHP_MCO;SEANCES_MED;CONSULT_EXT;SPED;UGER;CAP_COMPLET_GEN;CAP_COMPLET_INF;CAP_COMPLET_PEN;CAP_COMPLET_TOT;SEJ_HTP_GEN;SEJ_HTP_INF;SEJ_HTP_PEN;SEJ_HTP_TOT;FIL_TPL_GEN;FIL_TPL_INF;FIL_TPL_PEN;FIL_TPL_TOT;CAP_HDJ_GEN;CAP_HDJ_INF;CAP_HDJ_PEN;CAP_HDJ_TOT;VEN_HDJ_GEN;VEN_HDJ_INF;VEN_HDJ_PEN;VEN_HDJ_TOT;CAP_HDN_GEN;CAP_HDN_INF;CAP_HDN_TOT;VEN_HDN_GEN;VEN_HDN_INF;VEN_HDN_TOT;NB_CATTP_GEN;NB_CATTP_INF;NB_CATTP_PEN;NB_CATTP_TOT;ACT_CATTP_GEN;ACT_CATTP_INF;ACT_CATTP_PEN;ACT_CATTP_TOT;NB_CMP_GEN;NB_CMP_INF;NB_CMP_TOT;ACT_CMP_GEN;ACT_CMP_INF;ACT_CMP_TOT;FIL_AMB_GEN;FIL_AMB_INF;FIL_AMB_PEN;FIL_AMB_TOT;FIL_TOT_GEN;FIL_TOT_INF;FIL_TOT_PEN;FIL_TOT_TOT;LIT_SSR;SEJHC_SSR;JOUHP_SSR;PLA_SSR;LIT_USLD;ENT;PLATOT_HAD;SEJ_HAD;AUTGEN;PASSU_GEN;AUTPED;PASSU_PED;GEN;PED;ANT;SAMU;REA;SEJ_REANIM;TYPE1;SEJACC;TYPE2;SEJ_NEO;TYPE3;SEJ_REA;TRT_HEMO_CENTRE;SEAN_HEMO_CENTRE;TRT_INSUFF_REN;SEM_TRT_INSUFF_REN;CHIMIO;SEAN_CHIMIO;RTH;SEAN_RADIO;CHIRCAR;CARDIO_INT;NEUROCHIR;NEURO_INT;GREFFE;AMP;PRIS;EFFSAL_SPEMED;EFFSAL_DT_MEDGEN;EFFSAL_DT_URG;EFFSAL_DT_ANESTREA;EFFSAL_SPECHI;EFFSAL_DT_GYNOBS;EFFSAL_PSY;EFFSAL_ODON;EFFSAL_PHARMA;EFFSAL_AUT;EFFSAL_TOT;INTTOT;EFFLIB_SPEMED;EFFLIB_DT_MEDGEN;EFFLIB_DT_URG;EFFLIB_DT_ANESTREA;EFFLIB_SPECHI;EFFLIB_DT_GYNOBS;EFFLIB_PSY;EFFLIB_ODON;EFFLIB_PHARMA;EFFLIB_AUT;EFFLIB_TOT;ETPSAL_SPEMED;ETPSAL_DT_MEDGEN;ETPSAL_DT_URG;ETPSAL_DT_ANESTREA;ETPSAL_SPECHI;ETPSAL_DT_GYNOBS;ETPSAL_PSY;ETPSAL_ODON;ETPSAL_PHARMA;ETPSAL_AUT;ETPSAL_TOT;ETPINT;EFF_SAG;EFF_CAD;EFF_INFAVECSPE;EFF_INFSANSSPE;EFF_AID;EFF_ASH;EFF_PSYCHO;EFF_REEDU;EFF_SOINS;EFF_DIR;EFF_DIRINF;EFF_AUTADM;EFF_EDU;EFF_DTSOC;EFF_PERSPHARMA;EFF_PERSLABO;EFF_PERSRADIO;EFF_AUTMEDTEC;EFF_TEC;EFF_TOT_HORS_SOINS;EFF_TOT_PNM;ETP_SAG;ETP_CAD;ETP_INFAVECSPE;ETP_INFSANSSPE;ETP_AID;ETP_ASH;ETP_PSYCHO;ETP_REEDU;ETP_SOINS;ETP_DIR;ETP_DIRINF;ETP_AUTADM;ETP_EDU;ETP_DTSOC;ETP_PERSPHARMA;ETP_PERSLABO;ETP_PERSRADIO;ETP_AUTMEDTEC;ETP_TEC;ETP_TOT_HORS_SOINS;ETP_TOT_PNM;BIOGENSPE;MICROBIO;HEMATO;IMMUNO;GENE;ASSISTMED;ANOTO;PHARMA_A11;PHARMA_A20;PHARMA_A19;PHARMA_A26;NB_SCAN;ACT_SCAN;NB_IRM;ACT_IRM;NB_CAM;ACT_CAM;NB_TOMO;ACT_TOMO;SAL_INTERV;POST_REVEIL
2020;320000128;320780158;15;;;15;250;0;0;250;3997;0;0;3997;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;193;0;;30;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;;;;;;;;;;
2020;320000144;320780174;28;;;28;478;0;0;478;6791;0;0;6791;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;329;0;;30;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;;;;;;;;;;
2020;320000151;320780182;5;0;0;5;110;0;0;110;1992;0;0;1992;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;175;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;;;;;;;;;;
2020;320000177;320780208;10;;;10;254;0;0;254;4011;0;0;4011;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;287;0;;30;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;;;;;;;;;;
2020;330000613;330781261;39;0;0;39;1316;0;0;1316;10662;0;0;10662;0;0;0;0;0;0;0;0;;15868;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;592;0;;60;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;1;0;;;;;;;;
2020;330804501;330781212;18;0;0;18;442;0;0;442;3950;0;0;3950;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;43;320;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;;;;;;;;;;
2020;340000173;340780451;25;;;25;330;0;0;330;5004;0;0;5004;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;;;;;;;;;;
2020;340000215;340780519;22;;;22;412;0;0;412;5211;0;0;5211;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;190;0;;28;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;1;;;;;;;;;
2020;340000231;340780535;32;;;32;823;0;0;823;8396;0;0;8396;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;252;0;;49;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;;;;;;;;;;
2020;340000249;340780543;11;;;11;282;0;0;282;4020;0;0;4020;;;;;0;0;0;0;;226;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;186;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;;;;;;;;;;
2020;340780444;340009893;10;;;10;160;0;0;160;3310;0;0;3310;;;;;0;0;0;0;;133;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;257;0;;30;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;;;;;;;;;;
2020;350000204;350023248;15;0;0;15;491;0;0;491;4569;0;0;4569;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;333;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;;;;;;;;;;
2020;350000212;350000089;20;;;20;380;0;0;380;5318;0;0;5318;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;234;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;;;;;;;;;;
2020;350000410;350002291;15;;;15;226;0;0;226;3696;0;0;3696;;;;;0;0;0;0;;1066;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;289;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;;;;;;;;;;
2020;350000436;350002317;16;;;16;247;0;0;247;4767;0;0;4767;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;219;0;;30;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;;;;;;;;;;
2020;350000444;350048518;12;;;12;239;0;0;239;2844;0;0;2844;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;52;414;1618;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;;;;;;;;;;
2020;360000145;360000061;25;;;25;380;0;0;380;5715;0;0;5715;3;;;3;19;0;0;19;;1582;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35;272;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;;;;;;;;;;
2020;360002232;360000541;25;;;25;925;0;0;925;6255;0;0;6255;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;92;1115;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;;;;;;;;;;
2020;370001158;370004327;14;;;14;403;0;0;403;3638;0;0;3638;;;;;0;0;0;0;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;;;;;;;;;;
2020;380000026;380780031;35;0;0;35;1142;0;0;1142;9759;0;0;9759;;;;;0;0;0;0;;14441;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;157;0;;30;14;;;1;6135;0;;;;;;0;;0;;0;;0;;;;;;0;;0;;0;0;0;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;1;;;;;;;;1;2
2020;380000109;380780213;15;0;0;15;422;0;0;422;4009;0;0;4009;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;230;0;;76;45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;;;;;;;;;;
2020;390000057;390780153;10;0;0;10;192;0;0;192;1963;0;0;1963;0;0;0;0;0;0;0;0;;11894;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;170;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;;;;;;;;;;
2020;400000147;400780268;13;;;13;676;0;0;676;4137;0;0;4137;;;;;0;0;0;0;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;388;0;;40;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;;;;;;;;;;
2020;410000053;410000111;25;;;25;419;0;0;419;6135;0;0;6135;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;296;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;;;;;;;;;;
2020;420000192;750034589;20;;;20;366;0;0;366;4286;0;0;4286;5;;;5;1;0;0;1;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24;256;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;420000317;420780736;8;0;0;8;228;0;0;228;2803;0;0;2803;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28;243;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;;;;;;;;;;
2020;430000299;430000059;21;0;0;21;500;0;0;500;4450;0;0;4450;0;0;0;0;0;0;0;0;;3237;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;;;;;;;;;;
2020;430000307;430000067;25;;;25;225;0;0;225;3802;0;0;3802;0;;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;;;;;;;;;;
2020;430000356;430000091;15;;;15;212;0;0;212;3380;0;0;3380;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;297;0;;30;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;;;;;;;;;;
2020;440001253;440028538;59;;;59;1177;0;0;1177;16411;0;0;16411;;;;;0;0;0;0;;169;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35;351;432;5;42;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;;;;;;;;;;
2020;440001287;440041531;30;;;30;571;0;0;571;10032;0;0;10032;;;;;0;0;0;0;;464;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;366;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;0;;;;;;;;;;
2020;450000070;450000112;38;0;0;38;2089;0;0;2089;13020;0;0;13020;6;;;6;568;0;0;568;192;32717;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;232;0;;48;19;;;1;10353;0;;1;0;0;0;0;;0;;0;;0;;;;;;1;192;0;;0;0;0;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;1;1;0;;;;;;;2;4
2020;450000120;450000138;12;0;0;12;198;0;0;198;1915;0;0;1915;0;0;0;0;0;0;0;0;;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13;155;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;;;;;;;;;;
2020;450000211;450000153;5;;;5;74;0;0;74;990;0;0;990;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;217;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;;;;;;;;;;
2020;450000260;450000161;11;;;11;249;0;0;249;3899;0;0;3899;;;;;0;0;0;0;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;131;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;;;;;;;;;;
2020;450000336;450000179;15;;;15;304;0;0;304;4210;0;0;4210;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;137;0;;40;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;;;;;;;;;;
2020;460000052;460780091;33;;;33;1777;0;0;1777;7634;0;0;7634;;;;;0;0;0;0;;8731;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29;266;0;;50;22;;;1;9176;0;;1;0;0;0;0;;0;;0;;0;;;;;;0;;0;;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;1;;;;;;;;;
2020;460000227;460780430;20;;;20;260;0;0;260;4428;0;0;4428;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;470000571;470000407;8;;;8;232;0;0;232;2985;0;0;2985;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24;223;0;0;30;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;;;;;;;;;;
2020;480000033;480780121;22;;;22;195;0;0;195;5154;0;0;5154;0;;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;;;;;;;;;;
2020;480000041;480780139;5;;;5;186;0;0;186;3458;0;0;3458;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;78;0;;25;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;;;;;;;;;;
2020;480000066;480780154;20;;;20;281;0;0;281;4766;0;0;4766;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;163;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;;;;;;;;;;
2020;480000074;480780162;23;;;23;326;0;0;326;5769;0;0;5769;0;;;0;4;0;0;4;;4;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;;;;;;;;;;
2020;490000254;490015765;8;;;8;128;0;0;128;2048;0;0;2048;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;238;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;490000320;490000395;10;0;0;10;190;0;0;190;2696;0;0;2696;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;348;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;;;;;;;;;;
2020;490000338;490000403;10;;;10;71;0;0;71;1390;0;0;1390;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;393;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;;;;;;;;;;
2020;490000650;490007689;10;;;10;94;0;0;94;1825;0;0;1825;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;242;0;;30;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;;;;;;;;;;
2020;490000700;490020773;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;314;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;;;;;;;;;;
2020;500000195;500000039;24;;;24;405;0;0;405;7233;0;0;7233;0;;;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;250;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;;;;;;;;;;
2020;500000302;500000062;0;;;0;42;0;0;42;885;0;0;885;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;293;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;;;;;;;;;;
